"Candidate_Entity.id","Candidate","Num_of_Records","Total_dollar"
17657537,"LABATE, STEPHEN A",683,376511.92
17657539,"BECKER JR, FRANCIS X",822,468499.37
17657540,"MARTINEZ, GEORGE",15,7505
17657541,"GRIMM, MICHAEL G",4488,5700291.11
17657549,"REED II, THOMAS W",9287,9816486.37
17657550,"JOHNSON, BILL",5725,6621930.1
17657552,"FREEMAN, OLIVIA",0,0
17657555,"BLEVINS, JEFFREY J",45,2720.95
17657557,"MASTROMATTEO, ELAINE R",11,1574.47
17657559,"LIGGETT, HOMBRE MICHAEL",76,41671.42
17657560,"HARRIS, R J",115,52306.33
17657561,"LANKFORD, JAMES PAUL",9023,8754607.4
17657562,"GUILD, TOM",131,154233.12
17657563,"SEGERS, JOYCE B",86,65186.04
17657565,"THOMPSON, FRED",106,69081.6
17657569,"MEEHAN, PATRICK L",8291,9685528.29
17657570,"MARINO, THOMAS ANTHONY",3629,3680795.16
17657572,"REILLY, CHRISTOPHER B",233,274769.19
17657576,"GARDINER, MICHAEL J",4,2918.97
17657577,"WITHINGTON, DICK",15,10450
17657585,"RIES, ROBERT E (BOB)",45,3354
17657586,"TARUM, TRACY C",0,0
17657588,"BLACK, DIANE LYNN",5414,7833629.04
17657589,"FINCHER, STEPHEN LEE",5689,6642770.75
17657591,"RAWLES, MARK J",0,0
17657592,"BERGMANN, CHARLOTTE",366,283053.08
17657593,"HALL, RALPH",1758,2206957.6
17657594,"GIGLIOTTI, LOU",55,248216.95
17657595,"BERRY, TOM",0,0
17657597,"SQUIERS, LISSA",135,14952
17657598,"MUELLER, STEVE",26,21060.12
17657599,"YOUNTS, CHRIS",180,40362.26
17657600,"GAY, JOHN",38,28917.4
17657601,"FLORES, WILLIAM H (BILL)",5598,8055984.34
17657602,"MEYER, CHARLES B (CHUCK)",2,1100
17657605,"ROGERS, KESHA",398,261896.11
17657606,"BRADSHAW, JESSICA PUENTE",122,78653.93
17657612,"BAYNE, FLOYD C",149,25077.5
17657613,"MORAN JR, JAMES P (JIM)",1799,2372839.74
17657614,"MURRAY, J PATRICK",1225,639399.64
17657616,"LARSEN, RICK",4888,5378023.69
17657621,"CRAMER, TOM",260,111023.03
17657622,"HUBER, ERNEST",0,0
17657631,"BIAS, LEE A",74,41398.75
17657632,"URQUIDI, DOUG",4,3208.34
17657636,"RIEHM, PETE",49,40057
17657638,"HARRIS, JOHN ANDREW",8,3884.03
17657640,"HOLLEY, CHARLIE L",56,53934.33
17657643,"MICKLE, AL",0,0
17657644,"BAILEY, (COLONEL) PENNY",47,36671.72
17657645,"NORRIS, PHILLIP",11,5766
17657647,"LATANICH, GARY",27,48467.8
17657648,"ELLINGTON, SCOTT",493,372025.1
17657650,"ADEN, KEN",32,36955.22
17657651,"COWART, JOHN D",50,43502.56
17657655,"WADE, DOUGLAS",47,36621.09
17657658,"ARREGUIN, MANNY",95,77713.62
17657660,"GUERRA, BLANCA",11,9629
17657662,"ROBINSON, JOHNNIE",0,0
17657664,"MORGAN, SPENCER",0,0
17657668,"GRIJALVA, RAUL M",3867,3579413.95
17657669,"MERCER, GABRIELA SAUCEDO",435,271274.71
17657671,"FISTLER, SCOTT",0,0
17657672,"PROWELL, ANTHONY",0,0
17657675,"MCSALLY, MARTHA E",24575,13699572.33
17657676,"KOSKINIEMI, MARK",35,6500
17657677,"PASSALACQUA, TONY",15,3590
17657680,"ROGERS, WENDY",1959,1595346.31
17657682,"SEPULVEDA, MARTIN",204,265780
17657683,"SCHANDLBAUER, LEAH CAMPOS",80,75749
17657684,"BOROWSKY, LISA",80,85686
17657685,"THOMPSON, JEFF",5,3500
17657686,"BARKLEY, MICHAEL J (MIKE)",28,19964.43
17657688,"PINKERTON, JOHN",19,29279.18
17657689,"DACQUISTO, MICHAEL",5,36833
17657691,"CAFFREY, ANDY",15,5736
17657692,"COURTNEY, WILLIAM L",52,50190.47
17657694,"FRITZLAN, LARRY",4,6976
17657695,"CLARKE, BROOKE",2,7168
17657696,"LEWALLEN, JOHN",3,-1978
17657697,"VANN, KIM",989,1223249.67
17657698,"CARLOS, TONY",14,5264.96
17657699,"UPPAL, JACK",93,58263.84
17657700,"STEWART, JOHN CILLEY",0,0
17657701,"LOFTIN, RANDY",15,12999
17657704,"ADAMS, SUSAN L",385,204527
17657705,"TIFFANY, RENEE",46,22320.84
17657706,"MCRAY SR, JOSEPH",23,28706
17657708,"VALLES, ANGELA",5,3699.87
17657709,"JENSEN, BILL",22,17175.7
17657712,"CONDIT, CHAD M",71,57643.25
17657713,"GILL, RICKY",3172,2984162.6
17657714,"SUDDUTH, CHERYL",0,0
17657715,"SINGLETON, MARILYN M",87,60176.36
17657716,"BACIGALUPI, DEBORAH (DEBBIE)",54,32767
17657717,"SWALWELL, ERIC",6386,4816752.03
17657718,"WHELAN, BRIAN DANIEL",548,501302.48
17657719,"TACHERRA, JOHNNY M",1355,951790.11
17657720,"GARCIA, MARK",52,71632
17657721,"LI, EVELYN",46,53435
17657722,"PARKS, WILLIAM",5,1546.83
17657725,"LEE, OTTO",473,364922.16
17657728,"PHILLIPS, TERRY",123,50230
17657729,"CRUZ, THAYNE DAVID",105,110366.57
17657730,"BOUTTE, MATT",17,5285
17657731,"MCKEON, HOWARD P (BUCK)",2547,3066318.06
17657732,"ROGERS, LEE C",1808,1042121.26
17657733,"WRIGHT, CATHIE",1,3000
17657734,"ACOSTA, DANTE",28,23134
17657735,"BERMAN, HOWARD L",5122,6530706.65
17657736,"PARKS, LINDA",286,227155.95
17657737,"STRICKLAND, TONY",1903,2395883.62
17657738,"HERRERA, JESS",24,13185
17657740,"DURAN, BOB",57,87793
17657741,"HERNANDEZ, DAVID R",21,6333
17657742,"CARDENAS, TONY",2671,3634262.2
17657743,"KALBFELD, JONATHAN RYAN",0,0
17657745,"DAVID, CHRISTOPHER",10,8851
17657746,"SHELLEY, SUSAN",86,12301.14
17657747,"KIM, JUSTIN",165,135490.83
17657748,"AGUILAR, PETE",15999,5476811.59
17657750,"GONZALEZ, G BILL",11,9070
17657752,"OBAGI, ZEIN E",91,54510.24
17657753,"STEINMAN, DAVID WILLIAM",18,8157
17657755,"MARGOLIN, BRUCE",3,18512.32
17657756,"SMITH, STEPHEN C",35,23361.96
17657757,"RUIZ, RAUL",16586,8649939.92
17657759,"MATHEWS, PETER",73,28934.3
17657760,"ROBLES, JORGE",6,1592
17657761,"CAMPOS, BENJAMIN",29,8980
17657762,"SANCHEZ, LINDA T",3481,4551722.59
17657764,"DMARIE, MULATTIERI",0,0
17657765,"IMUS, GREGG",145,119349.99
17657766,"SAWYER, VINCE",34,5271.24
17657767,"WEBB, JOHN",88,55926
17657768,"JOHNSON, EVA",0,0
17657769,"SMITH, CLIFF",12,30622
17657770,"NOVAK, CURT",0,0
17657771,"TAKANO, MARK",6127,3877808.54
17657772,"TAVAGLIONE, JOHN",1047,1366808.13
17657773,"FLORES, BOB",7,4204
17657774,"HAYDEN, JERRY",181,133598
17657775,"ROCHA, JORGE",2,4267.18
17657776,"CULLUM, JOHN J",25,18688
17657777,"GARCIA, PAT",11,5189.5
17657778,"DELONG, GARY",1478,1451267.09
17657779,"KUYKENDALL, STEVEN T",245,176794.77
17657780,"KANG, SUKHEE",746,730135
17657781,"VARASTEH, RON",42,123546.49
17657782,"SCHLAR, ALAN",0,0
17657783,"TETALMAN, JERRY",220,130582.65
17657784,"EIDEN, DICK",86,22401.48
17657785,"NOVINEC, ALBIN",0,0
17657787,"STAHL, JOHN K",50,223632
17657789,"MORENO, DUCHENY DENISE",431,321334.64
17657790,"BROOKS, JOHN",44,30467.09
17657792,"SALDANA, LORI",715,436568.56
17657794,"DECOURT-PARK, SHIRLEY",40,10087
17657799,"CASIDA, TISHA T",77,30735.54
17657800,"KENT, GAYLON",0,0
17657801,"MCMILLAN, JAIME",1,5000
17657803,"GILLILAND, JOSH",2,363.79
17657805,"PIRTLE, JIM",18,3532.22
17657810,"WIELAND, RICHARD E",45,86000.78
17657811,"MCDONALD, MICHAEL W",8,7225
17657812,"DECKER, JOHN HENRY",85,69700
17657813,"COREY, MATTHEW MCKINNON",58,50161.73
17657817,"PACKARD, STEPHEN (STEVE)",23,7854.14
17657819,"ORNER, DAVID SCOTT",109,35974.25
17657824,"CLARK, MICHAEL",323,186337.04
17657826,"WINSLEY, WAYNE",78,60538.44
17657827,"YALE, RANDY CHRISTOPHER",0,0
17657831,"DESANTIS, RON",13296,6964837.77
17657832,"BRONSON, WILLIAM",89,28980.07
17657833,"MILLER, JEFF",1532,2013642.36
17657834,"FRETTS, CALEN",37,17246.37
17657835,"DRUMMOND II, WILLIAM CLEAVE",26,1203.31
17657836,"SCHLAKMAN, MARK",26,15600
17657838,"DODDS, PHILIP",10,11854
17657839,"KLAUDER, JIM",55,50066
17657840,"BLACK, BOB",9,30258
17657841,"KOLB, LEANNE",101,26601
17657842,"YOHO, TED",2420,2383711.09
17657844,"JETT, JAMES",38,101391
17657845,"CLARK, RICHARD",286,299993.96
17657847,"KOGUT, WILLIAM BILLY",1,0
17657848,"VERMA, VIPIN",70,32814.74
17657849,"KENDALL, JASON H",11,9385
17657851,"GILLMOR, RICHARD H",37,7275
17657852,"SNOW, JONATHAN MICHAEL",26,16346.32
17657853,"QUINONES, JOHN (Q)",218,236148.06
17657855,"EHRLICH, JESSICA",692,483402.84
17657856,"OTERO, EVELIO (EJ)",189,168881.09
17657857,"ELLIOTT, PAUL SIDNEY",76,31620
17657860,"DAVIDOW, JOE",30,7475.36
17657863,"DONALDS, BYRON",271,163795.54
17657865,"OXNER, MARK ANTHONY",28,101263
17657866,"ARNOLD, JOE",20,12223.92
17657867,"PEIXOTO, JOSE",28,30095
17657868,"CROWDER, ROBERT L",129,88934.38
17657869,"HOLLOMAN, MARILYN DAVIS",0,0
17657870,"HENAO, CESAR",27,22833
17657872,"GARCIA, JUAN ELIEL",211,198642.38
17657873,"BRESSO, GINEEN",116,102690.12
17657875,"BUECHLER, JERRY LEE",0,0
17657878,"JACOBS, KRISTIN",612,474714.07
17657879,"HASTINGS, ALCEE L",2555,2924580.8
17657882,"STERNAD, LAMAR",20,81867.19
17657884,"FERNANDEZ, ANGEL",12,24055
17657885,"YEVANCEY, MANNY",0,0
17657886,"MELENDEZ, JULIUS ANTHONY",123,94545.48
17657887,"GAILLOT JR,",82,14132.5
17657888,"RUSSO, NATHAN C",2,750
17657890,"HOUSE, JOHN",232,169456.78
17657891,"VAUGHN, J CHRIS",64,48827.98
17657892,"PALLEN, GREG",15,13340
17657893,"DILLARD SR, COURTNEY L",3,5040
17657894,"NUNNALLY, LINCOLN",6,5906.01
17657895,"JOHNSON, MICHAEL",200,199053
17657896,"STOPECK, HOWARD LEONARD",24,53600
17657897,"MONTIGEL, ROBERT G",13,29560.8
17657898,"KAZANOW, JEFF",13,19055.01
17657899,"REILLY, STEVE",38,25377
17657901,"ZOLLER, MARTHA",545,373002.28
17657904,"COOLEY, JODY",104,77403.01
17657905,"SIMPSON, STEPHEN K",353,301087.25
17657906,"MCKINNEY, CYNTHIA",1,900
17657908,"OPITZ, MICHAEL S",23,11233
17657909,"LEVENE, ALLAN",10,-654.33
17657912,"MCLEOD, WRIGHT",461,399341.16
17657916,"MALIK, S",0,0
17657917,"GRANT, DANIEL (DANNY)",12,13108.02
17657922,"KRAIL II, GEORGE TODD",8,8745
17657927,"FARRIS, JIMMY",89,81967.24
17657928,"RUSH, BOBBY L",1269,1952078.76
17657929,"SIMS, JORDAN",11,10014
17657930,"COLLINS, FREDERICK",0,0
17657931,"LODATO, RAYMOND M",17,9927
17657932,"PELOQUIN, DONALD E",135,100031
17657933,"WOODWORTH, BRIAN",36,19676.24
17657934,"BAQAI, FARAH",10,3335
17657936,"FALVEY, JIM",0,0
17657937,"CONCEPCION, HECTOR",14,13550
17657938,"WADE, NANCY",139,16957.42
17657939,"PETZEL, GEOFFREY J",25,37293.9
17657940,"YATES, MAUREEN E",4,3500
17657941,"CONWAY, JACQUES A",4,1100
17657942,"ZAK, RITA",0,0
17657945,"WOLFE, TIMOTHY C",66,44425.18
17657946,"SHEYMAN, ILYA",28231,802362.22
17657948,"BAVDA, VIVEK",188,71217
17657949,"RUTAGWIBIRA, ALOYS",0,0
17657950,"TREE, JOHN",139,122585.26
17657951,"THOMAS, JUAN",385,122999.02
17657952,"HICKEY, JIM",11,9675
17657953,"COOK, RODGER",92,75120.17
17657956,"HARRIMAN, BRAD",393,355795.41
17657958,"BRADSHAW, PAULA",42,24177.76
17657959,"GOETTEN, MATTHEW J",295,349454.4
17657961,"HARTMAN, JOHN",67,10155.71
17657962,"ANDERSON, DENNIS E",135,160034.09
17657963,"MICHAEL, ANGELA",11,4311.4
17657964,"ROHL, WANDA",59,36264.87
17657966,"REYES, ERIC",45,8495
17657967,"AGUILAR, GREG",12,9728.31
17657968,"WOODMANCY, MATTHEW A",15,3118
17657969,"SHIMKUS, JOHN M",6593,8097190.05
17657970,"PHELPS, JOEL",79,47033.4
17657971,"MULLEN, BRENDAN",1923,1273715.66
17657972,"ANDREWS, GREG",20,11355.8
17657973,"RUIZ, JOSEPH WAYNE",11,5139.04
17657974,"KUHNLE, JUSTIN",13,811.63
17657975,"MOORE, LESTER TERRY",20,12109.51
17657976,"NELSON, TARA E",98,22817.46
17657977,"LONG, TONY",12,18503.13
17657978,"BROOKS, SUSAN",4892,4997578.87
17657980,"LUGAR, JOHN R (JACK)",13,11992.4
17657982,"ANDERSON, JASON",2,1050
17657983,"BATES JR, DON",308,396473.12
17657984,"HATTER, JOHN",31,25160
17657985,"BOOKOUT, BRADLEY T",63,59860.51
17657986,"BOLLING, DAN",1,2500
17657987,"MINIEAR JD,",5,3490
17657988,"DAVIS, STEVEN",16,8883.68
17657990,"GEORGE, JONATHAN",59,52621.81
17657991,"WINNINGHAM, ROBERT",168,126004.31
17657992,"YODER, SHELLI",3910,2224750.82
17657993,"SCHLINGENSIEPEN, TOBIAS",1390,219849.14
17657994,"EYE, ROBERT V",50,41546
17657996,"BEACHAM, ANDREW R",3,2760
17657997,"OERTHER, BRIAN D",0,0
17657998,"MOORE, GARY",332,304565
17658000,"ADKINS, WILLIAM R (BILL)",160,108120.35
17658002,"KENIMER, CURTIS",9,5025
17658003,"KING, GARY",35,15016.13
17658004,"LAROSE, JOSUE",5,2144
17658007,"TROTTER, CALEB",5,8390
17658008,"RICHARD, (RON)",58,66662
17658012,"SHEIN, BILL",10,23260.48
17658014,"KENNEDY III, JOSEPH P",18511,10045851.82
17658017,"FISHMAN, DANIEL",7,7607
17658018,"SEMON, JEFFREY M",38,16499
17658019,"ROMERO, KARLA",0,0
17658020,"SELVAGGI, JOE",42,22914.89
17658022,"SUTTER, C SAMUEL",363,240911
17658023,"SHELDON, CHRISTOPHER",125,62603.15
17658024,"BOTELHO, DANIEL S",20,12196.92
17658025,"CHAPRALES SR, ADAM G",53,38675
17658026,"TEMPERLEY, MATIAS",16,16878
17658029,"LETKE, KIM",10,3825
17658030,"BODA, MUIR WAYNE",10,1443
17658031,"RUPPERSBERGER, C A DUTCH",4329,4737776.69
17658032,"SMITH, LARRY",46,34313.99
17658037,"LOUDON, FAITH M",245,84330.27
17658039,"PENDLETON, CATHY JOHNSON",3,153
17658041,"BARTLETT, ROSCOE G",1249,1447531.21
17658042,"RIPPEON, BRANDON ORMAN",26,126530.72
17658044,"POORAN, MILAD",124,326707.5
17658047,"BAILEY, CHARLES",4,3590
17658048,"LITTLE, RON",12,21228.62
17658050,"COBLENTZ, ROBERT",0,0
17658051,"JAMES, PETER",32,11046
17658053,"TIMMERMAN, KEN",302,215517
17658060,"GERMAN JR, WILLIE",0,0
17658061,"THOMAS, TREVOR",670,359831.44
17658063,"WIRTH, DEBRA FREIDELL",9,22155
17658064,"KILDEE, DANIEL T",7127,2799303.84
17658067,"OBRIEN, MIKE",617,310531.92
17658070,"HETRICK, BRIAN",0,0
17658071,"BROOKS, LEON PRESTON",8,25652
17658072,"FULNER, JIM",0,0
17658073,"DILDILIAN, GREGORY C",13,13900.1
17658074,"QUINN, JEROME GEORGE",27,19017
17658075,"STADLER, CHUCK",0,0
17658077,"ROBERTS, WILLIAM F",13,16212.8
17658079,"JOHNSON, WILLIAM DANIEL",1,11774
17658081,"MARCIN, DANIEL",39,18625
17658088,"COSTELLO, ROBERT R",4,20837
17658092,"HOWARD III, JOHN W",14,9767.37
17658094,"FIELDS, CHRIS",272,351983.03
17658095,"BOISCLAIR, GARY",8,6262
17658096,"GRAVES, JIM",3876,2299538.77
17658098,"ANDERSON, JEFF",426,212674.55
17658102,"KOENEN, GLENN",39,59565.31
17658103,"WHITFIELD, HAROLD",16,5750
17658104,"MAYER, ERIC C",0,0
17658106,"GREENE, JASON",22,7856.12
17658107,"HARRIS, RONALD WILLIAM",10,-4215
17658108,"HEDGE, W A (BILL)",51,38650.11
17658109,"EVANS, JIM",116,47487.49
17658110,"STILSON, TOM",68,15694.52
17658111,"RUSHIN, JACK",36,19990.41
17658112,"ESTES, ROBERT",6,28000
17658113,"MORRIS, BRAD",132,205499.48
17658114,"BEDWELL, DANNY",20,14275
17658115,"MCTEER, HEATHER",78,319626.57
17658116,"MONDALE, WILLIAMS COBBY",37,20233
17658117,"BIGGS, CRYSTAL C",0,0
17658118,"VINCENT, RON",18,9184
17658120,"MOORE, MATT",0,0
17658124,"SMITH, DIANE",196,129787.56
17658125,"BROSTEN, ERIC",6,2213
17658126,"KAISER, DAVID",0,0
17658128,"WARD, JASON",7,7500
17658129,"MORRIS, ANTOINETTE KEITH (TONI)",26,7503.8
17658130,"JONES, WALTER B",3333,2474366.54
17658131,"MUNNO, CLEMENT F",69,16155.98
17658132,"WILKINS, STEVE",171,86554.36
17658133,"SPEER, RICHARD",17,35660
17658134,"HOLMES, SONYA",32,5903.31
17658136,"ANDERSON, ERIK STEVEN",53,14381.35
17658137,"MOTSINGER, ELISABETH",288,142097.38
17658139,"FLYNN, BILL",23,45580.99
17658142,"WHITLEY, JOHN MATTHEW",42,234001
17658146,"BLUE, ANTONIO",149,20156.69
17658147,"SHAFFER, MICHAEL",7,11050
17658148,"ROBERTS, JENNIFER",1048,594305
17658149,"GAUTHIER, JON",43,35485.99
17658150,"PENDERGRAPH, JIM",830,409516.4
17658154,"LEONCZYK, KEN",83,57149
17658155,"FORTENBERRY, KEN H",14,5297
17658156,"MURPHY, TIMOTHY",5,2655.2
17658157,"BELLAMY, TERRY MICHELLE",344,241047.01
17658159,"HUNT, JEFF",209,165365
17658161,"PETRELLA, CHRIS",24,55250.38
17658162,"ROGERS, HAYDEN",722,766837.18
17658163,"NEWTON, MATTHEW DENNIS (MATT)",0,0
17658164,"BROSCH, JACK",15,13895
17658167,"HOLLIDAY, BERNARD A",3,1305.94
17658171,"REIMAN, KOREY L",48,17199
17658172,"LINDSTROM, BRETT ROBERT",78,74681.59
17658173,"EWING JR, JOHN W",1159,610517.71
17658174,"HEIDEL, JACK",52,85817.23
17658175,"FREEMAN, GLEN M",7,13269
17658176,"SULLIVAN, MARK",50,39778.87
17658177,"LAMARE, DENNIS",2,4081
17658178,"CASTLE, JASON",22,3830
17658180,"LOBIONDO, FRANK A",5662,6255048.41
17658181,"ASSAD, MIKE",149,15240.86
17658182,"SHOBER, CASSANDRA",109,54617.75
17658183,"LUKENS, CHARLES",6,3175
17658184,"BOWEN SR, DAVID W",0,0
17658185,"ADLER, SHELLEY",1193,1077483.04
17658186,"SMITH, CHRISTOPHER H",2247,1976995.15
17658187,"MCGOWAN, TERRENCE",23,3210
17658189,"SARE, DIANE",71,46929.6
17658190,"GUSSEN, ADAM",64,51050.69
17658191,"CULLARI, ERNESTO",69,22485
17658192,"BOTEACH, SHMULEY",236,317724.88
17658193,"SMITH, E DAVID",1,1000
17658194,"RICE, RONALD C",71,68515.12
17658196,"PAYNE JR, DONALD M",1515,1622416.28
17658197,"SMITH, WAYNE",44,13800
17658198,"ARVANITES, JOHN",165,99187
17658199,"BECK, ERIC A",90,125780
17658200,"SHURIN, MICHAEL J",4,21096
17658205,"MADRID, ERHARD EVELYN",204,95486
17658206,"NEWTON, FREDERICK L",27,87636.5
17658209,"LANDSBERGER, BRIAN",4,3172
17658210,"RODRIGUES, MIGUEL (MIKE)",25,5906.08
17658213,"ZELLER, SID",0,0
17658214,"RODRIGUEZ, XIO",13,4430
17658215,"HANING II, JAMES FRANKLIN",27,1987
17658216,"FRYE, STEPHEN H",0,0
17658217,"HOLDER, JESSE (JAKE)",0,0
17658222,"HILL, KIRAN",24,4402
17658223,"VELAZQUEZ, NYDIA M",2037,2681068.18
17658226,"FALCONE, VIVIANNE C",17,8389.44
17658227,"KING, PETER T",5634,5668473.57
17658229,"SCALA, MIKE",8,3636
17658231,"CROWLEY, ELIZABETH S",400,354573.62
17658232,"MITTMAN, ROBERT",23,135140
17658233,"HALLORAN, DANIEL J",216,177067
17658234,"BEAVAN, COLIN M",9,7631.86
17658238,"KINARD, SYLVIA G",76,23783
17658239,"OCONNOR, DANIEL J",127,79406.59
17658240,"DILAN, ERIK MARTIN",305,270061.24
17658241,"WIGHT, CHRISTOPHER R",192,111754.49
17658243,"MALONEY, CAROLYN B",6801,7810956.68
17658244,"WILLIAMS JR, CLYDE EDWARD",1026,861019.39
17658246,"NADLER, JERROLD L",4249,5254188.03
17658249,"ALEXANDER, MATTHEW C",198,150960.96
17658251,"JACKSON, DUANE",13,10950
17658252,"DIETERICH, ROBERT J",376,229489.08
17658256,"LAMB, DAN",561,338219.16
17658257,"KICINSKI SR, MICHAEL J",11,7266
17658258,"GREENE, KELLIE A",90,10440.77
17658259,"DOBSON, MELISSA K",0,0
17658260,"ROZUM, URSULA E",25,16599.5
17658261,"BROOKS, MAGGIE",1322,1461345.17
17658262,"MADIGAN, MICHAEL H",36,49886.85
17658263,"NOBLE, QUEEN",0,0
17658264,"KUNDRATA III, FREDERICK L",88,181352.62
17658265,"TURNER, MIKE",2520,3334488.64
17658269,"LONG, CHRIS",37,25531.98
17658274,"LEWIS, DAVID",7,8821.71
17658276,"WURZELBACHER, SAMUEL J",306,380381.68
17658277,"KRAUS, STEVEN W",17,12276.25
17658278,"VEYSEY, GRAHAM",81,62715
17658279,"BREEN, EDWARD FOCKE",2,2666
17658282,"REESE, JIM",27,24660
17658283,"AGANA, MARISHA G",56,54442.64
17658284,"ROBINSON, ERICK DONALD",0,0
17658286,"LANG, PAT",133,100527.44
17658287,"WHARTON, SCOTT",297,110448.75
17658288,"SULLIVAN, JOHN",1798,2015907.63
17658289,"BRIDENSTINE, JIM",2415,2416661.32
17658290,"OLSON, JOHN",580,325696.73
17658294,"WALLACE, ROB",2025,1190563.78
17658295,"EVERETT, EARL E",0,0
17658296,"MURRAY, TIMOTHY RAY",16,453.54
17658298,"BEBO, DONNA MARIE",60,22253.47
17658299,"MARTIN, PAT",0,0
17658301,"BROADNAX, WOODROW",0,0
17658302,"GREEN, RONALD",14,12859
17658303,"ROBINSON, MATTHEW L",36,63811.52
17658304,"HUNTTING, CHARLES L (CHUCK)",0,0
17658305,"BOWERMAN, KAREN",17,22296
17658307,"MANSFIELD JR, ROBERT ALLEN",12,11786
17658308,"EATON, MISSA",508,251254.95
17658310,"PERKINSON, HARRY",113,78239.8
17658311,"MARTIN, ERIC ROBERT",38,11996.29
17658312,"SUMMERS, SEAN E",84,103002
17658313,"SWOMLEY, MARK M",28,48286
17658314,"LEE, KEN",40,34067.79
17658315,"DOWNS, KEVIN E",0,0
17658316,"DUMAS, CHARLES",100,34720
17658319,"BADEY, GEORGE",602,554616.4
17658321,"SHUSTER, BILL",8362,10642569.68
17658322,"RAMSBURG, KAREN",18,9007
17658323,"SCOLLO, PHILIP",318,190637
17658325,"VINSKO, BILL",211,147586.76
17658326,"ROONEY, JOSEPH JAMES",217,172408.44
17658327,"LESSMANN, HANS F",34,38920
17658328,"BROOKS, JANIS C",33,5316.96
17658329,"DAUGHERTY, RICHARD",70,39496.34
17658331,"STRADER, ARYANNA C",231,86555.3
17658333,"CUMMINGS, LAUREEN A",107,33779.37
17658335,"MAGGI, LAWRENCE",626,614152.92
17658336,"FEINBERG, EVAN GARY",135,143348.08
17658337,"KOFFENBERGER, MICHAEL BRYANT",13,3837.15
17658338,"WAGA III, THEODORE",0,0
17658339,"DOHERTY, BRENDAN P",2104,1509200.57
17658342,"ROSE, BOBBIE",120,157394
17658344,"WILSON, JOE",6795,6747755.57
17658345,"GAITHER, CASON",16,4340
17658347,"MORROW, DEB",53,3690
17658348,"KNOTT, JOYCE",167,34140.49
17658349,"DIGGS, PARNELL",43,18994.52
17658351,"RICE, TOM",2532,2658835.31
17658352,"JORDAN JR, WALLACE H (JAY)",299,420766.47
17658353,"MADER, JAMES (JIM)",37,11317.91
17658355,"PROSSER, CHAD",218,393702.39
17658356,"CULLER, RENEE",0,0
17658357,"PAVILACK, HARRY",5,1030
17658358,"VARILEK, MATT",2047,914189.62
17658359,"BARTH, JEFF",54,68692
17658360,"WOODRUFF, ALAN",12,24171
17658361,"GOODALE, TROY CHRISTOPHER",11,10727
17658362,"WAMP, THOMAS WESTON",936,1269913.58
17658363,"TAYLOR, BILL",45,34288
17658365,"MAYFIELD, SCOTTIE",724,741934
17658366,"BHALLA, RON",31,21980
17658367,"COOPER, JIM",4055,3621859.49
17658368,"STAATS, BRAD",45,45159.68
17658370,"ROBINSON, RACHEL",0,0
17658371,"ARNOLD, JACK",45,18047.11
17658372,"AMOUZOUVIK, CREDO COMLAN",0,0
17658374,"BRADLEY, WES",7,904.02
17658375,"DIXON, TIMOTHY D",71,30722
17658376,"WILSON, STOOKSBERRY ROLLIN",45,25964.54
17658377,"JOHNSON, EDDIE BERNICE",1782,2316849.7
17658379,"STINCHFIELD, GRANT",201,231589.65
17658380,"DUNCAN, KENNETH",0,0
17658381,"MCKELLAR, SHIRLEY J",131,95621.44
17658382,"ROBERTS, MARK",3,650
17658383,"JOHNSON, SAM",3815,4268488.67
17658385,"CAESAR, JOSH",40,8375.09
17658386,"HENSARLING, JEB",7828,10082106.78
17658387,"MROSKO, LINDA S",49,7523
17658388,"KUCHAR, FRANK C",99,32324.94
17658389,"CHOW, JOE",243,359441
17658390,"JAQUESS, DON",0,0
17658392,"HINOJOSA-FLORES, BRIANNA",41,33476
17658393,"QUINTANILLA, CARLOS",9,6350
17658395,"CARGAS, JAMES",295,202993.56
17658396,"YOUNGBLOOD, LAWRENCE ALLAN (LARRY)",38,90049.58
17658397,"BURNS, NEIL",43,15891
17658398,"BELTZ JR, ERNIE",64,79512
17658399,"TRAYLOR, EDDIE",6,9380.93
17658400,"CADIEN, TAWANA W",42,49860.15
17658401,"RILEY, JIM",0,0
17658402,"BROWN, MARVEN (WADE)",24,12002.77
17658403,"BARLOW, PAMELA LEE",302,36138
17658405,"OLD, JAY",594,565680.33
17658406,"HARRIS, FELICIA",377,569715.89
17658407,"GONZALEZ, ROBERT",87,44883
17658409,"SARGENT, BILL",23,20579
17658410,"MANSIUS, MARK A",18,8208.87
17658411,"DAILEY, LINDA",2,5485
17658412,"KUIKEN, JIM",25,34176
17658413,"RAMIREZ, RUBEN RAMON",0,0
17658414,"CANTU, DAVID",9,16358.84
17658415,"CROSS, JANE",51,34848.05
17658416,"PARTAIN, JOHNNY",0,0
17658418,"OROURKE, BETO",2112,1816198.62
17658419,"CARRASCO, BARBARA",98,134344
17658420,"ROEN, COREY DEAN",0,0
17658421,"HINDMAN, GEORGE W",14,12836
17658422,"SEIBERT, SEAN",55,50654.69
17658423,"WINN, CHRISTOPHER DUDLEY (CHRIS)",24,19452
17658424,"ROSA, DAVID",86,55415.42
17658425,"MACK, RICHARD",52,76967.21
17658426,"DUVAL, CANDACE E",78,46757.9
17658427,"MORGAN, RICHARD",12,3405.12
