request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160626,c-t-id,160626,"DEAKIN, JIM",c-t-eid,19890225,"DEAKIN, JIM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AZ,AZ,y,2010,2010,c-r-t,1,Standard,c-r-osid,14928,"US SENATE DISTRICT AZ SW-CLASS III",c-t-ico,C,Challenger,171,100342.48
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142247,c-t-id,142247,"MUSE, CHARLES ANTHONY",c-t-eid,6374300,"MUSE, CHARLES ANTHONY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15429,"US SENATE DISTRICT MD SW-CLASS I",c-t-ico,C,Challenger,111,98434.82
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=166346,c-t-id,166346,"CLEMENTS, DAVID KALE",c-t-eid,23350880,"CLEMENTS, DAVID KALE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NM,NM,y,2014,2014,c-r-t,1,Standard,c-r-osid,15441,"US SENATE DISTRICT NM SW-CLASS II",c-t-ico,O,Open,123,97651.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=182186,c-t-id,182186,"SHOGAN, STEVE",c-t-eid,26765035,"SHOGAN, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,CO,CO,y,2014,2014,c-r-t,1,Standard,c-r-osid,15415,"US SENATE DISTRICT CO SW-CLASS II",c-t-ico,C,Challenger,98,97601.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=162011,c-t-id,162011,"HILL, BRIAN KEITH",c-t-eid,17658853,"HILL, BRIAN KEITH",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,CT,CT,y,2010,2010,c-r-t,1,Standard,c-r-osid,14931,"US SENATE DISTRICT CT SW-CLASS III",c-t-ico,O,Open,11,96250.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=213332,c-t-id,213332,"PELLERIN, JOSHUA A",c-t-eid,17883492,"PELLERIN, JOSHUA A",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,LA,LA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14942,"US SENATE DISTRICT LA SW-CLASS III",c-t-ico,O,Open,99,96246.22
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=162008,c-t-id,162008,"TRAYLOR, CHET D",c-t-eid,13009739,"TRAYLOR, CHET D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14942,"US SENATE DISTRICT LA SW-CLASS III",c-t-ico,C,Challenger,65,95670.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161347,c-t-id,161347,"HOSTETTLER, JOHN N",c-t-eid,14427802,"HOSTETTLER, JOHN N",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2010,2010,c-r-t,1,Standard,c-r-osid,14939,"US SENATE DISTRICT IN SW-CLASS III",c-t-ico,O,Open,115,93652.01
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161610,c-t-id,161610,"SULLIVAN, PATRICK TOM",c-t-eid,7908685,"SULLIVAN, PATRICK TOM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ID,ID,y,2010,2010,c-r-t,1,Standard,c-r-osid,14937,"US SENATE DISTRICT ID SW-CLASS III",c-t-ico,C,Challenger,96,93191.41
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165776,c-t-id,165776,"GARDNER, ARTHUR A (ART)",c-t-eid,22206025,"GARDNER, ARTHUR A (ART)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,GA,GA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15419,"US SENATE DISTRICT GA SW-CLASS II",c-t-ico,O,Open,99,89646.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161036,c-t-id,161036,"FREILICH, DANIEL",c-t-eid,19890421,"FREILICH, DANIEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2010,2010,c-r-t,1,Standard,c-r-osid,14970,"US SENATE DISTRICT VT SW-CLASS III",c-t-ico,C,Challenger,129,88167.93
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160936,c-t-id,160936,"PURGASON, CHUCK",c-t-eid,13003405,"PURGASON, CHUCK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2010,2010,c-r-t,1,Standard,c-r-osid,14948,"US SENATE DISTRICT MO SW-CLASS III",c-t-ico,O,Open,114,87676.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160736,c-t-id,160736,"PARSON, BILL",c-t-eid,9685880,"PARSON, BILL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2010,2010,c-r-t,1,Standard,c-r-osid,14957,"US SENATE DISTRICT NV SW-CLASS III",c-t-ico,O,Open,142,85881.27
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160799,c-t-id,160799,"WESTLAKE, DAVE B",c-t-eid,2927822,"WESTLAKE, DAVE B",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2010,2010,c-r-t,1,Standard,c-r-osid,14972,"US SENATE DISTRICT WI SW-CLASS III",c-t-ico,O,Open,104,84594.09
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=179490,c-t-id,179490,"RUBENS, JAMES M (JIM)",c-t-eid,9730486,"RUBENS, JAMES M (JIM)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2014,2014,c-r-t,1,Standard,c-r-osid,15439,"US SENATE DISTRICT NH SW-CLASS II",c-t-ico,O,Open,115,83466.85
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=183096,c-t-id,183096,"SARVIS, ROBERT",c-t-eid,6700000,"SARVIS, ROBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,VA,VA,y,2014,2014,c-r-t,1,Standard,c-r-osid,15454,"US SENATE DISTRICT VA SW-CLASS II",c-t-ico,C,Challenger,68,78405.97
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160964,c-t-id,160964,"BEHNEY, RICHARD",c-t-eid,19890379,"BEHNEY, RICHARD",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2010,2010,c-r-t,1,Standard,c-r-osid,14939,"US SENATE DISTRICT IN SW-CLASS III",c-t-ico,O,Open,130,76568.20
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165643,c-t-id,165643,"MAPP, CHRIS",c-t-eid,22185189,"MAPP, CHRIS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,15452,"US SENATE DISTRICT TX SW-CLASS II",c-t-ico,C,Challenger,142,73871.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161113,c-t-id,161113,"MARSHALL, ROBERT",c-t-eid,19890460,"MARSHALL, ROBERT",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14938,"US SENATE DISTRICT IL SW-CLASS III",c-t-ico,O,Open,6,69000.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=199262,c-t-id,199262,"WILDER, SELLUS",c-t-eid,39494799,"WILDER, SELLUS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2016,2016,c-r-t,1,Standard,c-r-osid,14941,"US SENATE DISTRICT KY SW-CLASS III",c-t-ico,O,Open,62,68874.85
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=202093,c-t-id,202093,"UNZ, RON",c-t-eid,14126594,"UNZ, RON",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14929,"US SENATE DISTRICT CA SW-CLASS III",c-t-ico,O,Open,10,68820.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160982,c-t-id,160982,"HENDREN, KIM D",c-t-eid,6578201,"HENDREN, KIM D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2010,2010,c-r-t,1,Standard,c-r-osid,14927,"US SENATE DISTRICT AR SW-CLASS III",c-t-ico,O,Open,40,67506.47
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142372,c-t-id,142372,"MARSHALL, R G (BOB)",c-t-eid,17659035,"MARSHALL, R G (BOB)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VA,VA,y,2012,2012,c-r-t,1,Standard,c-r-osid,14969,"US SENATE DISTRICT VA SW-CLASS I",c-t-ico,O,Open,69,66391.73
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142308,c-t-id,142308,"POSKEVICH, ZACH",c-t-eid,17658976,"POSKEVICH, ZACH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TN,TN,y,2012,2012,c-r-t,1,Standard,c-r-osid,14966,"US SENATE DISTRICT TN SW-CLASS I",c-t-ico,C,Challenger,143,66196.04
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142309,c-t-id,142309,"CRIM, LARRY",c-t-eid,6506001,"CRIM, LARRY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,TN,TN,y,2012,2012,c-r-t,1,Standard,c-r-osid,14966,"US SENATE DISTRICT TN SW-CLASS I",c-t-ico,C,Challenger,14,66010.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160270,c-t-id,160270,"BENNETT, ROBERT F",c-t-eid,15314413,"BENNETT, ROBERT F",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,UT,UT,y,2010,2010,c-r-t,1,Standard,c-r-osid,14968,"US SENATE DISTRICT UT SW-CLASS III",c-t-ico,I,Incumbent,283,65962.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165649,c-t-id,165649,"STOVALL, DWAYNE",c-t-eid,10238717,"STOVALL, DWAYNE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,15452,"US SENATE DISTRICT TX SW-CLASS II",c-t-ico,C,Challenger,36,64824.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=205262,c-t-id,205262,"SNOW, MISTY KATHERINE",c-t-eid,39715862,"SNOW, MISTY KATHERINE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,UT,UT,y,2016,2016,c-r-t,1,Standard,c-r-osid,14968,"US SENATE DISTRICT UT SW-CLASS III",c-t-ico,C,Challenger,54,64492.29
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=196915,c-t-id,196915,"FLOWERS, MARGARET",c-t-eid,38601932,"FLOWERS, MARGARET",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,MD,MD,y,2016,2016,c-r-t,1,Standard,c-r-osid,14944,"US SENATE DISTRICT MD SW-CLASS III",c-t-ico,O,Open,113,64303.49
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=160850,c-t-id,160850,"RAMEY, FRED L",c-t-eid,9629401,"RAMEY, FRED L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2010,2010,c-r-t,1,Standard,c-r-osid,14927,"US SENATE DISTRICT AR SW-CLASS III",c-t-ico,O,Open,33,62926.73
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=195830,c-t-id,195830,"GRIFFIN, KEVIN DAY",c-t-eid,38445312,"GRIFFIN, KEVIN DAY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,14951,"US SENATE DISTRICT NC SW-CLASS III",c-t-ico,O,Open,20,62890.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142260,c-t-id,142260,"WOODS, STEPHEN M",c-t-eid,17658933,"WOODS, STEPHEN M",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,ME,ME,y,2012,2012,c-r-t,1,Standard,c-r-osid,14945,"US SENATE DISTRICT ME SW-CLASS I",c-t-ico,O,Open,32,61936.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142302,c-t-id,142302,"CHRISTIAN, DAVID ALAN",c-t-eid,17658971,"CHRISTIAN, DAVID ALAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15447,"US SENATE DISTRICT PA SW-CLASS I",c-t-ico,O,Open,47,61055.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161689,c-t-id,161689,"KAUS, ROBERT M (MICKEY)",c-t-eid,19895078,"KAUS, ROBERT M (MICKEY)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,CA,CA,y,2010,2010,c-r-t,1,Standard,c-r-osid,14929,"US SENATE DISTRICT CA SW-CLASS III",c-t-ico,C,Challenger,69,60192.08
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=169081,c-t-id,169081,"STAMPER, JEREMY M (JAY)",c-t-eid,20810412,"STAMPER, JEREMY M (JAY)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SC,SC,y,2014,2014,c-r-t,1,Standard,c-r-osid,15449,"US SENATE DISTRICT SC SW-CLASS II",c-t-ico,O,Open,48,59951.67
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161181,c-t-id,161181,"BOYD, WILL",c-t-eid,19894808,"BOYD, WILL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,IL,IL,y,2010,2010,c-r-t,1,Standard,c-r-osid,14938,"US SENATE DISTRICT IL SW-CLASS III",c-t-ico,O,Open,44,59106.88
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=165655,c-t-id,165655,"SCHERR, MAXEY MARIE",c-t-eid,22185237,"SCHERR, MAXEY MARIE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TX,TX,y,2014,2014,c-r-t,1,Standard,c-r-osid,15452,"US SENATE DISTRICT TX SW-CLASS II",c-t-ico,O,Open,217,57833.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142206,c-t-id,142206,"KONOPIK, DIRK ALLEN",c-t-eid,17658882,"KONOPIK, DIRK ALLEN",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15414,"US SENATE DISTRICT CA SW-CLASS I",c-t-ico,C,Challenger,27,56950.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=163418,c-t-id,163418,"ECK, ALIETA R",c-t-eid,6767573,"ECK, ALIETA R",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2013,2013,c-r-t,3,Special,c-r-osid,15440,"US SENATE DISTRICT NJ SW-CLASS II",c-t-ico,O,Open,70,56446.54
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142174,c-t-id,142174,"HILL, BRIAN KEITH",c-t-eid,17658853,"HILL, BRIAN KEITH",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CT,CT,y,2012,2012,c-r-t,1,Standard,c-r-osid,15416,"US SENATE DISTRICT CT SW-CLASS I",c-t-ico,O,Open,34,55398.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=168481,c-t-id,168481,"SABRIN, MURRAY",c-t-eid,6544661,"SABRIN, MURRAY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NJ,NJ,y,2014,2014,c-r-t,1,Standard,c-r-osid,15440,"US SENATE DISTRICT NJ SW-CLASS II",c-t-ico,O,Open,62,55171.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142279,c-t-id,142279,"HASSEBROOK, CHUCK H",c-t-eid,3135567,"HASSEBROOK, CHUCK H",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NE,NE,y,2012,2012,c-r-t,1,Standard,c-r-osid,14953,"US SENATE DISTRICT NE SW-CLASS I",c-t-ico,O,Open,64,55154.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=197824,c-t-id,197824,"CARPENTER, SAM",c-t-eid,26703538,"CARPENTER, SAM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OR,OR,y,2016,2016,c-r-t,1,Standard,c-r-osid,14961,"US SENATE DISTRICT OR SW-CLASS III",c-t-ico,O,Open,24,54449.50
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=194446,c-t-id,194446,"COLEMAN, CURTIS W",c-t-eid,9662804,"COLEMAN, CURTIS W",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AR,AR,y,2016,2016,c-r-t,1,Standard,c-r-osid,14927,"US SENATE DISTRICT AR SW-CLASS III",c-t-ico,C,Challenger,44,51778.41
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=176529,c-t-id,176529,"HARDY, CHARLIE",c-t-eid,24811713,"HARDY, CHARLIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WY,WY,y,2014,2014,c-r-t,1,Standard,c-r-osid,15459,"US SENATE DISTRICT WY SW-CLASS II",c-t-ico,C,Challenger,104,51723.91
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142216,c-t-id,142216,"CONLON, GREG",c-t-eid,60008,"CONLON, GREG",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15414,"US SENATE DISTRICT CA SW-CLASS I",c-t-ico,C,Challenger,38,51152.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142258,c-t-id,142258,"PLOWMAN, DEBRA D",c-t-eid,13002029,"PLOWMAN, DEBRA D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ME,ME,y,2012,2012,c-r-t,1,Standard,c-r-osid,14945,"US SENATE DISTRICT ME SW-CLASS I",c-t-ico,O,Open,148,51030.51
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=198896,c-t-id,198896,"FIEGEN, THOMAS L",c-t-eid,6082953,"FIEGEN, THOMAS L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IA,IA,y,2016,2016,c-r-t,1,Standard,c-r-osid,14936,"US SENATE DISTRICT IA SW-CLASS III",c-t-ico,O,Open,60,50460.70
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=196905,c-t-id,196905,"WALLACE II, DAVID D (DAVE)",c-t-eid,6672370,"WALLACE II, DAVID D (DAVE)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2016,2016,c-r-t,1,Standard,c-r-osid,14944,"US SENATE DISTRICT MD SW-CLASS III",c-t-ico,O,Open,17,50420.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=169821,c-t-id,169821,"CRIM, LARRY",c-t-eid,6506001,"CRIM, LARRY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2014,2014,c-r-t,1,Standard,c-r-osid,15451,"US SENATE DISTRICT TN SW-CLASS II",c-t-ico,O,Open,25,50196.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=182349,c-t-id,182349,"DICKERSON, JOYCE",c-t-eid,15051249,"DICKERSON, JOYCE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SC,SC,y,2014,2014,c-r-t,3,Special,c-r-osid,14964,"US SENATE DISTRICT SC SW-CLASS III",c-t-ico,C,Challenger,340,48979.64
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142346,c-t-id,142346,"FRANSON, RICHARD V (DICK)",c-t-eid,6516221,"FRANSON, RICHARD V (DICK)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,38,DEMOCRATIC-FARMER-LABOR,c-t-p,1,Democratic,s,MN,MN,y,2012,2012,c-r-t,1,Standard,c-r-osid,14947,"US SENATE DISTRICT MN SW-CLASS I",c-t-ico,C,Challenger,82,48914.91
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161837,c-t-id,161837,"BRADLEY, SCOTT N",c-t-eid,19895165,"BRADLEY, SCOTT N",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,29,CONSTITUTION,c-t-p,3,Third-Party,s,UT,UT,y,2010,2010,c-r-t,1,Standard,c-r-osid,14968,"US SENATE DISTRICT UT SW-CLASS III",c-t-ico,O,Open,96,48876.71
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142180,c-t-id,142180,"GARNER, CHRIS",c-t-eid,17658859,"GARNER, CHRIS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15429,"US SENATE DISTRICT MD SW-CLASS I",c-t-ico,C,Challenger,3,48551.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=161961,c-t-id,161961,"CLEMENTS, TOM",c-t-eid,8086360,"CLEMENTS, TOM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,SC,SC,y,2010,2010,c-r-t,1,Standard,c-r-osid,14964,"US SENATE DISTRICT SC SW-CLASS III",c-t-ico,C,Challenger,59,48015.95
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=195146,c-t-id,195146,"MARTER, JAMES T",c-t-eid,38444974,"MARTER, JAMES T",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2016,2016,c-r-t,1,Standard,c-r-osid,14938,"US SENATE DISTRICT IL SW-CLASS III",c-t-ico,C,Challenger,57,47662.76
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=195998,c-t-id,195998,"REY, CHRISTIA VIRDELLE (CHRIS)",c-t-eid,38445480,"REY, CHRISTIA VIRDELLE (CHRIS)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2016,2016,c-r-t,1,Standard,c-r-osid,14951,"US SENATE DISTRICT NC SW-CLASS III",c-t-ico,O,Open,78,47374.04
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=163133,c-t-id,163133,"HEOS, RICHARD A",c-t-eid,20537057,"HEOS, RICHARD A",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,365,"TWELVE VISIONS",c-t-p,3,Third-Party,s,MA,MA,y,2013,2013,c-r-t,3,Special,c-r-osid,15428,"US SENATE DISTRICT MA SW-CLASS II",c-t-ico,O,Open,5,46970.00
f-fc=1&c-exi=1&c-r-ot=U&c-t-id=142199,c-t-id,142199,"HACKBARTH, BRYAN",c-t-eid,17658876,"HACKBARTH, BRYAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AZ,AZ,y,2012,2012,c-r-t,1,Standard,c-r-osid,15413,"US SENATE DISTRICT AZ SW-CLASS I",c-t-ico,O,Open,57,45792.00
