"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","ID",23550
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","IL",498130
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","IN",43565
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","KS",47600
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","KY",25740
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","LA",56445
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MA",842880.25
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MD",278890
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","ME",31337
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MI",134465
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MN",125074
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MO",202640
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MS",39910
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","MT",13380
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NC",145966.74
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","ND",10000
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NE",32242
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NH",2531056.64
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NJ",452469
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NM",2200
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NV",99224.01
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","NY",1183994.07
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","OH",193025
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","OK",107681
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","OKLAHOMA CITY",5000
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","OR",22902
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","PA",233420
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","PR",3050
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","RI",22065
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","SACRAMENTO",1500
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","SC",100155
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","SD",38038
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","TAMPA",2000
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","TN",190795
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","TX",670602
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","UT",27650
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","VA",2073707.57
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","VI",2500
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","VT",12274
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","WA",99947
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","WI",41025
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","WV",3200
"AYOTTE, KELLY A","Republican",2016,"REPUBLICAN","WY",76075
"BACALLAO, MARY KAY","Republican",2016,"REPUBLICAN","",1177.43
"BACALLAO, MARY KAY","Republican",2016,"REPUBLICAN","GA",1565
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","",74102.55
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","AR",625340.59
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","AZ",50
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","CA",12379.64
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","DC",14400
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","FL",1500
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","GA",500
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","HI",1000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","IA",2500
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","IN",2400
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","LA",11850
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","MD",17000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","MN",250
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","MO",250
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","NC",2000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","NH",2400
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","NV",2400
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","OK",750
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","TN",450
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","TX",26000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","VA",1000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","WA",1000
"BAKER, GILBERT","Republican",2010,"REPUBLICAN","WY",9600
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","",155244
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","AL",4800
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","AZ",750
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","CA",54849
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","CO",3300
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","CT",1000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","DC",14000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","DE",1500
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","FL",7050
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","GA",4350
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","IA",1000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","IL",12100
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","IN",1000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","KY",250
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","LA",1000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","MA",2282
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","MD",11575
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","MO",2250
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","NJ",2860
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","NM",504391.86
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","NV",500
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","NY",23846
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","OH",750
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","PA",1000
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","PR",250
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","RI",250
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","TN",1850
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","TX",109720
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","VA",7470
"BALDERAS, HECTOR H","Democratic",2012,"DEMOCRATIC","WA",1550
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","",6230135
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","AE",25
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","AK",6470
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","AL",12369.11
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","AR",13907.14
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","AZ",50694
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","CA",1299610.88
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","CO",147888
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","CT",80001.5
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","DC",1518157.13
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","DE",7041
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","FL",199903.34
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","GA",65510.12
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","HI",26491.68
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","IA",23394.34
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","ID",8069
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","IL",445869.56
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","IN",13168
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","KS",12044.15
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","KY",11745.84
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","LA",11435.74
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MA",286982.74
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MD",236646.82
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","ME",20245.43
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MI",78364.95
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MN",124992.01
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MO",28660.27
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MS",3623.61
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","MT",6928.69
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NC",27448.61
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","ND",5735
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NE",7419.16
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NH",17423.85
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NJ",80379.58
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NM",59085.35
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NV",23401.69
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","NY",765875.38
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","OH",64373.78
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","OK",17485.67
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","OR",48736.26
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","PA",180943.11
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","PR",180
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","RI",23063
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","SC",17409
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","SD",7385.95
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","TN",21658.57
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","TX",254038.46
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","UT",32814
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","VA",192003.2
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","VT",49039.33
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","WA",141653.12
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","WI",2452068.87
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","WV",4222.66
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","WY",15484.28
"BALDWIN, TAMMY SUZANNE GREEN","Democratic",2012,"DEMOCRATIC","ZZ",5350
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","",12246
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","CA",4100
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","DC",1250
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","FL",2500
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","GA",1000
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","IL",2600
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","KY",3
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","MD",5000
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","MS",2000
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","NC",1000
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","OH",100
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","TN",-566585.87
"BALL, W GORDON","Democratic",2014,"DEMOCRATIC","VA",6800
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","",257197.36
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","AZ",500
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","CA",6140
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","CT",7650
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","DC",6150
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","FL",3250
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","GA",3539249.18
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","IL",250
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","MA",1200
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","MD",3000
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","MT",500
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","NY",7700
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","OH",2500
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","OR",1250
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","PA",2100
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","RI",5900
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","SC",750
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","TN",1250
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","TX",1752
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","VA",1150
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","WA",3000
"BARKSDALE, JAMES (JIM)","Democratic",2016,"DEMOCRATIC","WI",250
"BARNES, WILLIAM G","Democratic",2010,"DEMOCRATIC","",3072.58
"BARNES, WILLIAM G","Democratic",2010,"DEMOCRATIC","AL",1150
"BARNES, WILLIAM G","Democratic",2010,"DEMOCRATIC","MD",1000
"BARNES, WILLIAM G","Democratic",2010,"DEMOCRATIC","NY",100
"BARNES, WILLIAM G","Democratic",2010,"DEMOCRATIC","PA",2500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","",212494
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","AK",11250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","AL",37950
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","AR",14000
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","AZ",86900
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","CA",208950
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","CO",147199
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","CT",45700
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","DC",1068322
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","DE",15500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","FL",88218
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","GA",45571
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","HI",250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","IA",11000
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","ID",20700
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","IL",186380
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","IN",61500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","KS",24200
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","KY",12500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","LA",12850
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MA",46850
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MD",79350
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","ME",1000
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MI",22250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MN",58416
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MO",75750
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MS",13550
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","MT",5500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NC",51749
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","ND",6500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NE",1600
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NH",250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NJ",100713
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NM",22032
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NV",7050
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","NY",238193
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","OH",93052
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","OK",86750
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","OR",8500
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","PA",112300
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","RI",3000
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","SC",7400
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","SD",24750
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","TN",77110
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","TX",512841
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","UT",34250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","VA",732008
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","WA",15000
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","WI",10250
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","WV",43950
"BARRASSO, JOHN","Republican",2012,"REPUBLICAN","WY",362994
"BARRIE, JON R","Third-Party",2012,"INDEPENDENT AMERICAN","",7402
"BARRIE, JON R","Third-Party",2012,"INDEPENDENT AMERICAN","NM",31004
"BARRIE, JON R","Third-Party",2012,"INDEPENDENT AMERICAN","UT",300
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","",5446
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","CA",1000
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","FL",6000
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","NJ",750
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","UT",4950
"BARRON, BILL","Third-Party",2012,"UNAFFILIATED","VT",199
"BARRON, BILL","Third-Party",2016,"UNAFFILIATED","",2956.05
"BARRON, BILL","Third-Party",2016,"UNAFFILIATED","CA",500
"BARRON, BILL","Third-Party",2016,"UNAFFILIATED","FL",5000.06
"BARRON, BILL","Third-Party",2016,"UNAFFILIATED","NC",200
"BARRON, BILL","Third-Party",2016,"UNAFFILIATED","UT",4100
"BATES JR, DON","Republican",2010,"REPUBLICAN","",10681
"BATES JR, DON","Republican",2010,"REPUBLICAN","AL",500
"BATES JR, DON","Republican",2010,"REPUBLICAN","ID",1000
"BATES JR, DON","Republican",2010,"REPUBLICAN","IN",173030
"BATES JR, DON","Republican",2010,"REPUBLICAN","KY",6300
"BATES JR, DON","Republican",2010,"REPUBLICAN","LA",1000
"BATES JR, DON","Republican",2010,"REPUBLICAN","MO",1000
"BATES JR, DON","Republican",2010,"REPUBLICAN","NC",4800
"BATES JR, DON","Republican",2010,"REPUBLICAN","TN",1000
"BATES JR, DON","Republican",2010,"REPUBLICAN","VA",4800
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","",513478
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","AK",374
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","AZ",350
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","CA",500
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","DC",800
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","FL",250
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","IA",500
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","ID",6800
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","KS",40
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","MD",5850
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","MN",750
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","NC",250
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","NY",250
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","OH",500
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","OK",5250
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","OR",450
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","TX",6550
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","VA",1300
"BAUMGARTNER, MICHAEL J (MIKE)","Republican",2012,"REPUBLICAN","WA",479128.77
"BAYH, EVAN","Democratic",2016,"DEMOCRATIC","",347360.07
"BAYH, EVAN","Democratic",2016,"DEMOCRATIC","AK",100
"BAYH, EVAN","Democratic",2016,"DEMOCRATIC","AL",28522.5
